event_id,heart_rate,timestamp,avg_heart_rate,total_elapsed_time,altitude,total_distance,avg_running_cadence,total_calories,avg_speed,max_speed,total_ascent,total_descent,max_heart_rate
224,161.0,2019-01-20T00:40:51Z,164.0,486.406,167.20000000000005,1609.34,82.0,124.0,12.382544100946372,13.2336,46.0,52.0,169.0
225,168.0,2019-01-20T18:51:42Z,164.0,432.304,175.39999999999998,1609.34,83.0,110.0,14.08235783633842,15.1812,41.0,49.0,174.0
225,169.0,2019-01-20T18:57:17Z,168.0,335.131,178.79999999999995,1609.34,85.0,90.0,14.08235783633842,19.7496,44.0,41.0,176.0
225,149.0,2019-01-20T19:07:18Z,145.0,601.396,179.39999999999998,1609.34,83.0,85.0,14.08235783633842,18.81,40.0,41.0,169.0
225,158.0,2019-01-20T19:14:29Z,157.0,430.827,189.0,1609.34,83.0,106.0,14.08235783633842,14.1768,38.0,27.0,161.0
225,165.0,2019-01-20T19:21:10Z,161.0,401.66,172.0,1609.34,84.0,106.0,14.08235783633842,15.1812,29.0,44.0,167.0
226,164.0,2019-01-22T00:51:36Z,167.0,410.906,172.79999999999995,1609.34,84.0,83.0,14.211311764705885,20.0196,57.0,90.0,180.0
226,153.0,2019-01-22T01:05:19Z,147.0,426.651,171.39999999999998,1609.34,84.0,75.0,14.211311764705885,18.1404,72.0,84.0,162.0
227,137.0,2019-01-24T20:59:56Z,157.0,432.576,176.0,1609.34,81.0,99.0,13.079188940092166,19.1448,62.0,47.0,193.0
227,150.0,2019-01-24T21:07:15Z,145.0,439.038,168.60000000000002,1609.34,81.0,97.0,13.079188940092166,13.9752,71.0,77.0,155.0
227,145.0,2019-01-24T21:14:42Z,145.0,447.249,189.20000000000005,1609.34,81.0,100.0,13.079188940092166,13.7376,61.0,42.0,150.0
227,142.0,2019-01-24T21:22:01Z,146.0,438.498,167.39999999999998,1609.34,82.0,96.0,13.079188940092166,13.9068,47.0,65.0,152.0
228,166.0,2019-01-25T16:07:08Z,167.0,425.095,159.39999999999998,1609.34,84.0,107.0,13.438282476390349,16.9632,52.0,66.0,181.0
228,157.0,2019-01-25T16:14:49Z,156.0,461.294,176.20000000000005,1609.34,83.0,111.0,13.438282476390349,14.814000000000002,42.0,23.0,168.0
229,157.0,2019-01-26T19:10:49Z,159.0,460.281,162.39999999999998,1609.34,82.0,96.0,13.249420562894889,17.3988,44.0,60.0,171.0
229,163.0,2019-01-26T19:17:29Z,161.0,400.18,168.60000000000002,1609.34,82.0,101.0,13.249420562894889,15.4836,15.0,12.0,167.0
229,151.0,2019-01-26T19:25:52Z,148.0,502.543,165.39999999999998,1609.34,82.0,97.0,13.249420562894889,15.3828,11.0,18.0,165.0
229,152.0,2019-01-26T19:33:36Z,152.0,464.221,131.20000000000005,1609.34,81.0,104.0,13.249420562894889,14.2092,25.0,52.0,158.0
230,157.0,2019-01-27T18:28:55Z,157.0,448.446,166.60000000000002,1609.34,81.0,95.0,13.08640198915009,14.4432,66.0,85.0,175.0
230,160.0,2019-01-27T18:36:07Z,157.0,432.475,171.39999999999998,1609.34,81.0,106.0,13.08640198915009,16.8624,76.0,60.0,170.0
230,155.0,2019-01-27T18:43:08Z,159.0,420.929,169.0,1609.34,81.0,105.0,13.08640198915009,14.8464,62.0,64.0,164.0
230,157.0,2019-01-27T18:51:09Z,149.0,481.496,172.79999999999995,1609.34,80.0,105.0,13.08640198915009,15.0804,77.0,74.0,161.0
230,163.0,2019-01-27T18:58:32Z,158.0,443.094,204.4,1609.34,82.0,107.0,13.08640198915009,14.5116,102.0,72.0,165.0
231,157.0,2019-01-29T19:31:14Z,160.0,423.531,160.79999999999995,1609.34,81.0,107.0,13.569972866520787,16.3908,58.0,59.0,175.0
231,150.0,2019-01-29T19:38:41Z,150.0,447.07,168.39999999999998,1609.34,81.0,97.0,13.569972866520787,16.1892,35.0,33.0,161.0
231,157.0,2019-01-29T19:45:40Z,150.0,418.615,171.60000000000002,1609.34,82.0,88.0,13.569972866520787,14.9472,37.0,37.0,158.0
232,145.0,2019-01-30T13:48:58Z,143.0,625.367,181.4,1609.34,83.0,106.0,11.029477183098592,14.2092,101.0,86.0,173.0
233,159.0,2019-02-02T23:44:05Z,156.0,425.065,179.60000000000002,1609.34,81.0,105.0,13.250748337595908,16.5276,24.0,66.0,171.0
233,150.0,2019-02-02T23:51:21Z,153.0,436.024,164.39999999999998,1609.34,81.0,103.0,13.250748337595908,13.7052,58.0,68.0,162.0
233,152.0,2019-02-02T23:58:32Z,150.0,430.412,178.20000000000005,1609.34,81.0,99.0,13.250748337595908,13.7736,39.0,27.0,157.0
233,154.0,2019-02-03T00:06:59Z,150.0,507.19,164.39999999999998,1609.34,82.0,94.0,13.250748337595908,15.786,19.0,31.0,162.0
233,151.0,2019-02-03T00:14:14Z,152.0,434.748,172.39999999999998,1609.34,82.0,99.0,13.250748337595908,14.1768,17.0,14.0,157.0
233,142.0,2019-02-03T00:21:39Z,149.0,445.429,168.60000000000002,1609.34,82.0,94.0,13.250748337595908,13.6728,54.0,57.0,153.0
233,154.0,2019-02-03T00:29:17Z,149.0,458.175,159.79999999999995,1609.34,82.0,91.0,13.250748337595908,15.1812,56.0,71.0,156.0
234,148.0,2019-02-03T20:04:40Z,155.0,443.981,95.39999999999998,1609.34,82.0,106.0,14.539925501432664,16.2576,99.0,39.0,169.0
234,148.0,2019-02-03T20:11:15Z,148.0,394.121,313.6,1609.34,82.0,93.0,14.539925501432664,15.753600000000002,233.0,15.0,154.0
234,163.0,2019-02-03T20:19:01Z,154.0,467.1,179.20000000000005,1609.34,83.0,83.0,14.539925501432664,16.4268,134.0,69.0,164.0
234,171.0,2019-02-03T20:25:09Z,168.0,367.83,182.4,1609.34,83.0,96.0,14.539925501432664,16.2252,37.0,36.0,172.0
234,172.0,2019-02-03T20:31:35Z,169.0,384.717,178.0,1609.34,82.0,101.0,14.539925501432664,15.9228,43.0,48.0,172.0
235,165.0,2019-02-05T00:45:51Z,163.0,404.069,163.0,1609.34,83.0,84.0,15.586663852242744,18.6084,36.0,59.0,172.0
235,168.0,2019-02-05T00:52:03Z,160.0,371.695,187.6,1609.34,83.0,102.0,15.586663852242744,17.0316,62.0,37.0,170.0
235,165.0,2019-02-05T00:58:48Z,166.0,405.829,180.4,1609.34,83.0,95.0,15.586663852242744,20.556,66.0,71.0,174.0
236,150.0,2019-02-06T16:25:35Z,161.0,509.399,171.20000000000005,1609.34,83.0,101.0,13.911361363636365,16.1244,30.0,29.0,176.0
236,151.0,2019-02-06T16:32:56Z,150.0,440.829,185.0,1609.34,83.0,103.0,13.911361363636365,17.3988,48.0,31.0,164.0
236,155.0,2019-02-06T16:39:45Z,154.0,408.754,179.0,1609.34,82.0,94.0,13.911361363636365,15.0156,27.0,35.0,157.0
236,155.0,2019-02-06T17:01:22Z,146.0,1297.922,178.20000000000005,1609.34,84.0,91.0,13.911361363636365,18.072,5.0,21.0,162.0
236,138.0,2019-02-06T17:28:41Z,147.0,1638.69,193.79999999999995,1609.34,85.0,93.0,13.911361363636365,17.838,28.0,76.0,164.0
236,156.0,2019-02-06T17:41:40Z,147.0,779.367,181.4,1609.34,86.0,98.0,13.911361363636365,18.0396,10.0,18.0,158.0
237,73.0,2019-02-07T17:16:04Z,141.0,991.825,185.20000000000005,1609.34,83.0,84.0,12.051999555308504,16.693199999999997,28.0,44.0,173.0
237,142.0,2019-02-07T17:29:43Z,134.0,819.583,175.79999999999995,1609.34,85.0,93.0,12.051999555308504,16.761599999999998,12.0,28.0,148.0
237,148.0,2019-02-07T17:38:02Z,141.0,498.339,180.20000000000005,1609.34,84.0,97.0,12.051999555308504,14.8788,27.0,22.0,149.0
238,140.0,2019-02-09T04:56:35Z,152.0,709.908,197.0,1609.34,84.0,71.0,13.88891943127962,21.564,43.0,38.0,187.0
239,127.0,2019-02-10T18:12:12Z,129.0,1374.767,175.79999999999995,1609.34,83.0,44.0,13.227419798397518,17.870400000000004,92.0,200.0,161.0
239,159.0,2019-02-10T18:20:04Z,147.0,472.716,171.79999999999995,1609.34,83.0,99.0,13.227419798397518,18.576,20.0,28.0,163.0
239,155.0,2019-02-10T18:32:52Z,153.0,767.448,165.20000000000005,1609.34,83.0,106.0,13.227419798397518,16.2576,10.0,26.0,162.0
239,156.0,2019-02-10T18:41:07Z,156.0,495.534,167.20000000000005,1609.34,83.0,104.0,13.227419798397518,15.620400000000002,13.0,16.0,166.0
239,154.0,2019-02-10T19:04:18Z,135.0,1390.427,173.60000000000002,1609.34,83.0,92.0,13.227419798397518,19.1448,16.0,10.0,161.0
239,153.0,2019-02-10T19:18:01Z,142.0,823.34,174.60000000000002,1609.34,83.0,91.0,13.227419798397518,17.9712,25.0,16.0,163.0
239,147.0,2019-02-10T19:28:14Z,147.0,613.956,170.79999999999995,1609.34,83.0,99.0,13.227419798397518,16.2576,12.0,11.0,161.0
239,158.0,2019-02-10T19:39:03Z,143.0,590.409,182.0,1609.34,83.0,95.0,13.227419798397518,16.729200000000002,36.0,23.0,158.0
239,153.0,2019-02-10T19:52:10Z,138.0,786.452,194.0,1609.34,83.0,86.0,13.227419798397518,17.870400000000004,92.0,53.0,162.0
240,164.0,2019-02-12T00:44:44Z,160.0,423.599,167.79999999999995,1609.34,83.0,98.0,15.262055631399315,16.729200000000002,76.0,74.0,184.0
240,168.0,2019-02-12T00:50:54Z,165.0,369.335,192.4,1609.34,82.0,99.0,15.262055631399315,16.761599999999998,33.0,10.0,171.0
240,168.0,2019-02-12T00:57:10Z,166.0,376.264,171.0,1609.34,83.0,99.0,15.262055631399315,16.5276,35.0,55.0,171.0
241,170.0,2019-02-13T19:55:36Z,161.0,667.811,178.60000000000002,1609.34,83.0,90.0,12.769493719806764,15.620400000000002,73.0,48.0,177.0
241,133.0,2019-02-13T20:03:27Z,165.0,470.804,178.0,1609.34,84.0,111.0,12.769493719806764,16.3584,22.0,25.0,176.0
241,169.0,2019-02-13T20:10:55Z,168.0,448.061,181.6,1609.34,84.0,117.0,12.769493719806764,14.6808,33.0,30.0,181.0
241,162.0,2019-02-13T20:20:01Z,166.0,545.592,178.0,1609.34,84.0,115.0,12.769493719806764,14.7816,14.0,15.0,174.0
241,168.0,2019-02-13T20:28:49Z,162.0,527.988,173.20000000000005,1609.34,85.0,96.0,12.769493719806764,14.814000000000002,19.0,30.0,177.0
241,80.0,2019-02-13T20:39:13Z,165.0,624.326,177.79999999999995,1609.34,85.0,113.0,12.769493719806764,14.7132,24.0,22.0,176.0
241,162.0,2019-02-13T20:46:36Z,156.0,443.039,175.79999999999995,1609.34,87.0,88.0,12.769493719806764,14.4792,51.0,51.0,173.0
241,148.0,2019-02-13T20:54:30Z,163.0,473.538,180.4,1609.34,86.0,101.0,12.769493719806764,14.58,58.0,48.0,172.0
242,167.0,2019-02-14T18:23:13Z,164.0,440.672,176.20000000000005,1609.34,83.0,106.0,11.705052224824357,14.7132,73.0,66.0,174.0
242,139.0,2019-02-14T18:30:21Z,163.0,428.471,172.79999999999995,1609.34,83.0,105.0,11.705052224824357,19.314,32.0,36.0,173.0
242,155.0,2019-02-14T18:39:43Z,144.0,561.655,171.79999999999995,1609.34,81.0,109.0,11.705052224824357,12.0924,30.0,28.0,163.0
243,168.0,2019-02-16T02:54:06Z,163.0,449.244,185.4,1609.34,84.0,98.0,13.36357590361446,17.0964,95.0,92.0,176.0
243,157.0,2019-02-16T03:06:31Z,143.0,744.959,179.0,1609.34,83.0,86.0,13.36357590361446,17.064,32.0,28.0,169.0
243,160.0,2019-02-16T03:22:39Z,152.0,967.916,179.39999999999998,1609.34,84.0,95.0,13.36357590361446,16.9308,36.0,48.0,161.0
244,146.0,2019-02-16T18:18:49Z,155.0,485.221,169.60000000000002,1609.34,84.0,93.0,13.031894475760993,16.2252,42.0,51.0,170.0
244,154.0,2019-02-16T18:30:31Z,139.0,701.173,171.79999999999995,1609.34,86.0,91.0,13.031894475760993,16.491600000000002,17.0,21.0,166.0
244,144.0,2019-02-16T18:38:42Z,143.0,491.677,177.39999999999998,1609.34,84.0,98.0,13.031894475760993,17.6004,15.0,12.0,156.0
244,153.0,2019-02-16T18:50:29Z,147.0,707.123,172.60000000000002,1609.34,84.0,96.0,13.031894475760993,16.6284,15.0,12.0,156.0
244,150.0,2019-02-16T18:57:37Z,155.0,427.89,173.60000000000002,1609.34,85.0,99.0,13.031894475760993,14.9796,22.0,20.0,159.0
244,156.0,2019-02-16T19:04:57Z,153.0,439.605,174.60000000000002,1609.34,85.0,101.0,13.031894475760993,15.2496,13.0,13.0,158.0
244,155.0,2019-02-16T19:15:07Z,150.0,610.768,175.39999999999998,1609.34,87.0,96.0,13.031894475760993,14.4792,14.0,11.0,158.0
244,150.0,2019-02-16T19:28:11Z,149.0,783.057,175.79999999999995,1609.34,86.0,93.0,13.031894475760993,15.0156,10.0,14.0,156.0
244,153.0,2019-02-16T19:35:25Z,155.0,434.747,175.39999999999998,1609.34,85.0,100.0,13.031894475760993,16.761599999999998,30.0,38.0,161.0
244,157.0,2019-02-16T19:42:36Z,155.0,430.813,195.0,1609.34,84.0,102.0,13.031894475760993,14.6124,63.0,32.0,160.0
245,167.0,2019-02-19T00:47:07Z,163.0,465.307,175.0,1609.34,82.0,108.0,14.041265248226953,15.3504,44.0,83.0,173.0
245,166.0,2019-02-19T00:54:06Z,168.0,419.22,185.20000000000005,1609.34,84.0,112.0,14.041265248226953,15.217200000000002,37.0,25.0,179.0
245,165.0,2019-02-19T01:00:30Z,174.0,383.583,179.79999999999995,1609.34,84.0,93.0,14.041265248226953,19.9872,37.0,43.0,215.0
246,174.0,2019-02-22T00:20:41Z,163.0,512.93,163.39999999999998,1609.34,81.0,107.0,14.08207326007326,16.2576,51.0,54.0,176.0
246,154.0,2019-02-22T00:27:50Z,160.0,428.897,159.60000000000002,1609.34,81.0,106.0,14.08207326007326,14.3784,35.0,42.0,175.0
246,165.0,2019-02-22T00:33:36Z,166.0,346.287,163.39999999999998,1609.34,83.0,90.0,14.08207326007326,18.9468,35.0,24.0,172.0
246,150.0,2019-02-22T00:42:11Z,149.0,514.786,156.20000000000005,1609.34,82.0,94.0,14.08207326007326,16.8624,38.0,52.0,168.0
246,162.0,2019-02-22T00:48:47Z,157.0,395.997,162.20000000000005,1609.34,82.0,92.0,14.08207326007326,15.8544,43.0,33.0,164.0
246,158.0,2019-02-22T00:55:36Z,158.0,409.615,205.0,1609.34,83.0,95.0,14.08207326007326,15.9876,104.0,67.0,166.0
248,167.0,2019-02-23T22:34:12Z,163.0,691.572,175.60000000000002,1609.34,82.0,105.0,13.12178697557921,15.753600000000002,25.0,41.0,177.0
248,150.0,2019-02-23T22:50:31Z,142.0,979.116,180.4,1609.34,83.0,97.0,13.12178697557921,15.7212,28.0,58.0,167.0
248,76.0,2019-02-23T23:06:49Z,131.0,977.701,190.6,1609.34,82.0,95.0,13.12178697557921,15.048,36.0,30.0,150.0
248,150.0,2019-02-23T23:13:44Z,145.0,415.877,176.39999999999998,1609.34,84.0,86.0,13.12178697557921,16.761599999999998,60.0,76.0,157.0
248,157.0,2019-02-23T23:20:19Z,156.0,394.718,172.60000000000002,1609.34,84.0,99.0,13.12178697557921,15.318,24.0,29.0,162.0
248,148.0,2019-02-23T23:28:12Z,150.0,473.741,186.0,1609.34,84.0,103.0,13.12178697557921,16.693199999999997,27.0,23.0,162.0
248,124.0,2019-02-23T23:38:27Z,142.0,614.057,177.0,1609.34,85.0,97.0,13.12178697557921,14.9796,14.0,26.0,153.0
249,154.0,2019-02-24T18:05:02Z,161.0,475.534,171.60000000000002,1609.34,84.0,104.0,12.126327412140576,19.7856,48.0,54.0,181.0
249,137.0,2019-02-24T18:18:53Z,139.0,831.874,177.39999999999998,1609.34,84.0,88.0,12.126327412140576,20.2212,42.0,75.0,167.0
249,147.0,2019-02-24T18:28:47Z,143.0,593.002,174.79999999999995,1609.34,86.0,100.0,12.126327412140576,13.5036,24.0,26.0,160.0
250,165.0,2019-02-25T01:17:15Z,176.0,926.575,176.0,1609.34,72.0,90.0,11.653187003610109,14.0076,83.0,117.0,221.0
251,157.0,2019-02-26T00:47:06Z,161.0,578.58,169.0,1609.34,81.0,90.0,11.41667120822622,12.564000000000002,40.0,58.0,169.0
251,173.0,2019-02-26T00:56:02Z,153.0,536.61,188.79999999999995,1609.34,82.0,104.0,11.41667120822622,11.6892,49.0,28.0,174.0
251,168.0,2019-02-26T01:03:34Z,167.0,451.377,173.39999999999998,1609.34,84.0,79.0,11.41667120822622,20.826,45.0,63.0,189.0
252,166.0,2019-02-27T01:26:23Z,163.0,494.64,188.6,1609.34,82.0,106.0,12.616615966386554,15.2496,47.0,39.0,172.0
252,133.0,2019-02-27T01:34:00Z,154.0,457.485,184.6,1609.34,82.0,109.0,12.616615966386554,13.6728,38.0,40.0,171.0
252,138.0,2019-02-27T01:42:15Z,133.0,495.003,182.6,1609.34,83.0,99.0,12.616615966386554,14.2776,33.0,30.0,144.0
252,139.0,2019-02-27T01:50:28Z,137.0,492.67,169.0,1609.34,82.0,103.0,12.616615966386554,14.4432,19.0,28.0,150.0
252,142.0,2019-02-27T01:58:59Z,140.0,511.062,180.79999999999995,1609.34,83.0,104.0,12.616615966386554,14.2776,37.0,27.0,147.0
252,140.0,2019-02-27T02:06:24Z,140.0,444.67,178.20000000000005,1609.34,83.0,105.0,12.616615966386554,13.572,23.0,26.0,144.0
252,139.0,2019-02-27T02:14:10Z,141.0,465.989,180.6,1609.34,83.0,103.0,12.616615966386554,12.7296,40.0,38.0,144.0
252,139.0,2019-02-27T02:22:01Z,137.0,471.868,176.60000000000002,1609.34,83.0,92.0,12.616615966386554,12.8664,35.0,38.0,143.0
253,166.0,2019-02-28T00:52:29Z,165.0,436.325,176.20000000000005,1609.34,83.0,107.0,12.381550307240182,14.4792,44.0,45.0,174.0
253,172.0,2019-02-28T01:00:06Z,160.0,456.847,179.60000000000002,1609.34,83.0,95.0,12.381550307240182,15.5196,44.0,51.0,172.0
253,165.0,2019-02-28T01:06:22Z,166.0,376.103,176.20000000000005,1609.34,84.0,92.0,12.381550307240182,15.685200000000002,42.0,42.0,173.0
253,163.0,2019-02-28T01:12:39Z,165.0,376.773,176.20000000000005,1609.34,83.0,92.0,12.381550307240182,16.2252,31.0,36.0,168.0
253,146.0,2019-02-28T01:21:07Z,147.0,508.649,184.79999999999995,1609.34,82.0,105.0,12.381550307240182,14.4432,29.0,18.0,166.0
253,162.0,2019-02-28T01:28:53Z,155.0,465.327,179.60000000000002,1609.34,83.0,110.0,12.381550307240182,12.9996,18.0,27.0,165.0
253,118.0,2019-02-28T01:37:05Z,162.0,492.282,181.0,1609.34,83.0,107.0,12.381550307240182,15.0804,36.0,26.0,167.0
253,171.0,2019-02-28T01:53:02Z,157.0,956.55,202.20000000000005,1609.34,85.0,80.0,12.381550307240182,13.9068,71.0,76.0,175.0
254,170.0,2019-02-28T12:51:33Z,165.0,479.231,180.79999999999995,1609.34,83.0,118.0,12.265023529411764,13.9068,44.0,50.0,176.0
254,164.0,2019-02-28T12:59:22Z,164.0,469.451,182.4,1609.34,83.0,119.0,12.265023529411764,14.3424,23.0,21.0,170.0
254,163.0,2019-02-28T13:07:14Z,164.0,472.512,175.0,1609.34,83.0,116.0,12.265023529411764,12.798,16.0,25.0,168.0
254,158.0,2019-02-28T13:16:03Z,159.0,528.767,169.20000000000005,1609.34,82.0,107.0,12.265023529411764,13.536,25.0,29.0,166.0
254,150.0,2019-02-28T13:24:02Z,158.0,478.376,170.79999999999995,1609.34,82.0,115.0,12.265023529411764,13.3344,24.0,21.0,166.0
254,159.0,2019-02-28T13:31:20Z,150.0,438.54,178.79999999999995,1609.34,83.0,105.0,12.265023529411764,14.3424,21.0,15.0,165.0
255,169.0,2019-03-02T15:21:45Z,169.0,452.082,222.6,1609.34,83.0,108.0,11.980502311796087,15.786,24.0,24.0,213.0
255,167.0,2019-03-02T15:30:26Z,167.0,521.193,219.0,1609.34,84.0,114.0,11.980502311796087,14.9472,21.0,22.0,178.0
255,167.0,2019-03-02T15:41:13Z,166.0,646.813,214.20000000000005,1609.34,84.0,116.0,11.980502311796087,13.8744,14.0,22.0,185.0
255,168.0,2019-03-02T15:54:22Z,165.0,789.024,215.6,1609.34,85.0,114.0,11.980502311796087,15.4512,21.0,30.0,185.0
255,174.0,2019-03-02T16:02:16Z,169.0,474.075,217.20000000000005,1609.34,84.0,123.0,11.980502311796087,13.6728,27.0,27.0,178.0
255,177.0,2019-03-02T16:20:00Z,163.0,1064.292,215.6,1609.34,82.0,108.0,11.980502311796087,14.9796,12.0,21.0,187.0
255,150.0,2019-03-02T16:28:54Z,161.0,533.845,210.0,1609.34,85.0,128.0,11.980502311796087,12.6648,24.0,32.0,184.0
256,145.0,2019-03-03T16:57:45Z,155.0,519.345,202.79999999999995,1609.34,83.0,95.0,12.70206,15.217200000000002,128.0,153.0,169.0
256,105.0,2019-03-03T17:09:54Z,138.0,727.704,175.79999999999995,1609.34,83.0,85.0,12.70206,17.737199999999998,31.0,58.0,163.0
256,128.0,2019-03-03T17:17:50Z,138.0,477.124,166.20000000000005,1609.34,84.0,98.0,12.70206,16.3584,23.0,32.0,152.0
256,146.0,2019-03-03T17:30:19Z,130.0,748.539,196.79999999999995,1609.34,84.0,92.0,12.70206,16.6284,66.0,48.0,158.0
257,110.0,2019-03-07T00:15:49Z,161.0,588.885,183.0,1609.34,84.0,89.0,12.063982801664356,16.2576,67.0,56.0,181.0
257,153.0,2019-03-07T00:23:31Z,143.0,461.223,169.60000000000002,1609.34,83.0,101.0,12.063982801664356,14.4792,22.0,31.0,159.0
257,145.0,2019-03-07T00:33:30Z,140.0,599.395,164.20000000000005,1609.34,83.0,101.0,12.063982801664356,15.3504,24.0,33.0,158.0
257,161.0,2019-03-07T00:50:42Z,140.0,1032.715,173.39999999999998,1609.34,84.0,99.0,12.063982801664356,13.1328,29.0,30.0,163.0
258,70.0,2019-03-09T01:11:35Z,162.0,701.746,175.60000000000002,1609.34,82.0,110.0,12.957135012185216,14.8464,17.0,30.0,173.0
258,147.0,2019-03-09T01:21:58Z,137.0,626.132,181.79999999999995,1609.34,83.0,86.0,12.957135012185216,17.467200000000002,21.0,17.0,155.0
258,154.0,2019-03-09T01:36:36Z,138.0,877.911,178.60000000000002,1609.34,83.0,85.0,12.957135012185216,15.7212,34.0,34.0,160.0
258,138.0,2019-03-09T01:46:30Z,142.0,594.353,171.20000000000005,1609.34,84.0,95.0,12.957135012185216,15.5196,30.0,35.0,158.0
258,142.0,2019-03-09T01:58:13Z,140.0,703.289,177.0,1609.34,84.0,88.0,12.957135012185216,15.0156,23.0,21.0,150.0
258,148.0,2019-03-09T02:07:41Z,138.0,566.752,175.0,1609.34,84.0,82.0,12.957135012185216,14.7132,8.0,24.0,149.0
258,137.0,2019-03-09T02:15:46Z,142.0,485.501,179.0,1609.34,84.0,91.0,12.957135012185216,13.9752,20.0,10.0,153.0
258,150.0,2019-03-09T02:26:47Z,142.0,660.765,172.60000000000002,1609.34,84.0,86.0,12.957135012185216,14.9148,15.0,28.0,156.0
259,105.0,2019-03-09T16:25:32Z,164.0,343.676,148.0,850.75,83.0,48.0,15.088494468832309,16.4268,11.0,52.0,176.0
259,153.0,2019-03-09T16:31:33Z,166.0,360.114,96.60000000000002,1609.34,83.0,91.0,15.088494468832309,17.064,5.0,59.0,174.0
259,158.0,2019-03-09T16:37:33Z,159.0,361.449,119.60000000000002,1609.34,83.0,64.0,15.088494468832309,18.4068,44.0,21.0,168.0
259,168.0,2019-03-09T16:43:51Z,164.0,377.251,167.0,1609.34,82.0,89.0,15.088494468832309,16.56,53.0,2.0,169.0
259,168.0,2019-03-09T16:50:03Z,165.0,371.777,163.20000000000005,1609.34,83.0,93.0,15.088494468832309,16.326,24.0,30.0,170.0
259,173.0,2019-03-09T16:55:58Z,170.0,355.078,170.39999999999998,1609.34,83.0,95.0,15.088494468832309,17.4348,29.0,21.0,173.0
260,159.0,2019-03-10T16:10:27Z,166.0,489.737,161.0,1609.34,83.0,78.0,12.731783086891513,15.9876,58.0,106.0,201.0
260,165.0,2019-03-10T16:17:45Z,163.0,437.697,161.60000000000002,1609.34,83.0,111.0,12.731783086891513,14.1408,29.0,31.0,174.0
260,150.0,2019-03-10T16:27:21Z,161.0,576.622,171.0,1609.34,84.0,105.0,12.731783086891513,15.4188,31.0,14.0,179.0
260,168.0,2019-03-10T16:34:55Z,162.0,453.36,160.20000000000005,1609.34,83.0,108.0,12.731783086891513,13.068,14.0,25.0,175.0
260,150.0,2019-03-10T16:43:08Z,164.0,493.93,170.60000000000002,1609.34,83.0,110.0,12.731783086891513,14.7816,29.0,15.0,176.0
260,151.0,2019-03-10T16:50:36Z,152.0,447.332,176.39999999999998,1609.34,83.0,102.0,12.731783086891513,13.4028,31.0,29.0,166.0
260,140.0,2019-03-10T17:03:14Z,144.0,758.139,166.60000000000002,1609.34,83.0,93.0,12.731783086891513,14.7456,26.0,33.0,157.0
260,156.0,2019-03-10T17:10:23Z,146.0,428.952,171.79999999999995,1609.34,84.0,88.0,12.731783086891513,14.814000000000002,32.0,28.0,157.0
260,151.0,2019-03-10T17:17:40Z,153.0,437.063,170.60000000000002,1609.34,83.0,101.0,12.731783086891513,14.814000000000002,13.0,14.0,159.0
260,145.0,2019-03-10T17:25:14Z,147.0,453.766,168.39999999999998,1609.34,83.0,91.0,12.731783086891513,13.032,11.0,12.0,151.0
260,147.0,2019-03-10T17:35:21Z,142.0,607.405,174.60000000000002,1609.34,84.0,73.0,12.731783086891513,13.572,24.0,20.0,151.0
260,139.0,2019-03-10T17:43:07Z,144.0,466.271,176.20000000000005,1609.34,83.0,80.0,12.731783086891513,13.302,22.0,17.0,149.0
260,141.0,2019-03-10T17:51:18Z,141.0,490.156,180.79999999999995,1609.34,82.0,74.0,12.731783086891513,12.7656,26.0,28.0,146.0
261,164.0,2019-03-11T23:45:23Z,157.0,374.325,168.0,1609.34,82.0,94.0,15.779749380530976,20.9952,28.0,31.0,169.0
261,162.0,2019-03-11T23:51:30Z,165.0,367.059,209.6,1609.34,83.0,98.0,15.779749380530976,16.3908,70.0,31.0,171.0
261,169.0,2019-03-11T23:57:35Z,166.0,365.605,176.0,1609.34,84.0,96.0,15.779749380530976,17.535600000000002,35.0,65.0,170.0
262,162.0,2019-03-14T00:15:14Z,163.0,459.765,181.20000000000005,1609.34,82.0,90.0,13.03849751403368,22.104,48.0,44.0,173.0
262,153.0,2019-03-14T00:22:31Z,152.0,437.636,185.4,1609.34,81.0,108.0,13.03849751403368,17.7696,44.0,41.0,163.0
262,144.0,2019-03-14T00:29:46Z,145.0,434.509,197.0,1609.34,81.0,94.0,13.03849751403368,18.4428,74.0,57.0,159.0
262,147.0,2019-03-14T00:39:30Z,144.0,584.339,194.20000000000005,1609.34,82.0,94.0,13.03849751403368,14.544,44.0,53.0,152.0
262,146.0,2019-03-14T00:47:16Z,143.0,465.571,179.60000000000002,1609.34,81.0,86.0,13.03849751403368,14.8464,22.0,36.0,155.0
262,143.0,2019-03-14T00:54:26Z,143.0,429.676,182.6,1609.34,82.0,86.0,13.03849751403368,14.7132,13.0,13.0,149.0
262,149.0,2019-03-14T01:02:01Z,141.0,454.965,193.0,1609.34,83.0,83.0,13.03849751403368,13.9752,32.0,18.0,149.0
262,137.0,2019-03-14T01:10:15Z,141.0,494.478,181.0,1609.34,82.0,78.0,13.03849751403368,17.838,25.0,38.0,149.0
263,162.0,2019-03-15T00:14:43Z,164.0,447.231,174.0,1609.34,81.0,103.0,12.224409189985272,15.217200000000002,28.0,73.0,196.0
263,129.0,2019-03-15T00:23:20Z,148.0,516.643,179.0,1609.34,82.0,99.0,12.224409189985272,13.3344,50.0,49.0,175.0
